Data;Compradora;Valor;Quantidade;Vendedora;Agressor;Total (USD);Agente Agressor;Núm;Var
17:35:17.770;UBS;2.605,50;1;Agora;Vendedor;;;;
17:35:05.843;UBS;2.605,20;9;ABN;Vendedor;;;;
17:34:56.985;ABN;2.608,10;1;BGC Liquidez;Comprador;;;;
17:34:45.872;Agora;2.607,50;2;ABN;Vendedor;;;;
17:34:45.764;Agora;2.607,70;2;ABN;Vendedor;;;;
17:34:45.764;Ideal;2.607,70;3;UBS;Comprador;;;;
17:34:45.764;Ideal;2.607,70;7;UBS;Comprador;;;;
17:34:45.763;Ideal;2.607,80;10;UBS;Comprador;;;;
17:34:45.763;Agora;2.607,70;2;ABN;Vendedor;;;;
17:34:45.763;Agora;2.607,80;1;ABN;Vendedor;;;;
17:34:45.763;Agora;2.607,80;1;BTG;Vendedor;;;;
17:34:45.763;ABN;2.607,80;10;BTG;Vendedor;;;;
17:34:45.763;Agora;2.607,90;2;UBS;Vendedor;;;;
17:34:45.762;ABN;2.607,70;5;UBS;Vendedor;;;;
17:34:45.762;ABN;2.607,90;10;UBS;Vendedor;;;;
17:34:45.762;Agora;2.607,80;2;UBS;Vendedor;;;;
17:34:45.762;ABN;2.607,70;3;UBS;Vendedor;;;;
17:34:45.762;ABN;2.607,70;2;UBS;Vendedor;;;;
17:34:45.762;Agora;2.607,90;2;UBS;Vendedor;;;;
17:34:45.761;ABN;2.607,90;10;UBS;Vendedor;;;;
17:34:45.760;Agora;2.608,00;2;ABN;Vendedor;;;;
17:34:45.760;Agora;2.608,10;2;ABN;Vendedor;;;;
17:34:44.386;ABN;2.608,70;2;Agora;Comprador;;;;
17:33:15.057;Ideal;2.599,00;1;UBS;Comprador;;;;
17:33:12.595;Agora;2.600,80;1;BTG;Comprador;;;;
17:33:12.595;Agora;2.600,80;2;Agora;Comprador;;;;
17:32:42.102;ABN;2.598,30;10;UBS;Comprador;;;;
17:32:10.015;UBS;2.602,80;10;XP;Vendedor;;;;
17:31:00.511;ABN;2.604,10;5;Genial;Vendedor;;;;
17:30:44.295;ABN;2.606,30;10;UBS;Comprador;;;;
17:30:20.934;UBS;2.605,50;1;XP;Vendedor;;;;
17:30:20.934;Agora;2.605,50;2;XP;Vendedor;;;;
17:30:20.934;BTG;2.605,50;1;XP;Vendedor;;;;
17:30:20.934;Agora;2.605,60;2;XP;Vendedor;;;;
17:30:20.934;BTG;2.605,60;1;XP;Vendedor;;;;
17:30:20.934;Agora;2.605,70;2;XP;Vendedor;;;;
17:30:20.934;BTG;2.605,70;1;XP;Vendedor;;;;
17:30:15.663;Genial;2.609,10;1;ABN;Comprador;;;;
17:30:12.654;Agora;2.609,00;2;Ideal;Vendedor;;;;
17:30:12.654;UBS;2.609,00;10;Ideal;Vendedor;;;;
17:30:03.187;Ideal;2.610,70;1;Agora;Comprador;;;;
17:30:03.187;Agora;2.610,70;1;Agora;Comprador;;;;
17:29:31.775;Ideal;2.609,40;5;ABN;Comprador;;;;
17:29:31.775;Ideal;2.609,40;2;Agora;Comprador;;;;
17:29:31.775;Ideal;2.609,40;1;BTG;Comprador;;;;
17:29:31.759;Ideal;2.608,30;1;BTG;Vendedor;;;;
17:28:51.801;UBS;2.604,20;2;Agora;Comprador;;;;
17:28:51.801;UBS;2.604,20;7;Ideal;Comprador;;;;
17:28:36.975;Agora;2.602,60;1;Ideal;Vendedor;;;;
17:28:36.975;Agora;2.602,60;1;Agora;Vendedor;;;;
17:28:36.974;UBS;2.602,60;1;Agora;Vendedor;;;;
17:28:36.974;UBS;2.602,60;1;Agora;Vendedor;;;;
17:28:36.974;UBS;2.602,60;1;Agora;Vendedor;;;;
17:28:36.974;UBS;2.602,60;1;Agora;Vendedor;;;;
17:27:40.903;Ideal;2.609,40;1;BTG;Vendedor;;;;
17:27:40.903;Ideal;2.609,10;1;BTG;Vendedor;;;;
17:27:38.948;Agora;2.608,00;1;Agora;Comprador;;;;
17:27:31.600;Agora;2.606,40;2;Agora;Comprador;;;;
17:27:31.600;Agora;2.606,30;2;Agora;Comprador;;;;
17:27:31.600;Agora;2.606,20;1;Agora;Comprador;;;;
17:27:31.599;Agora;2.606,20;1;Agora;Comprador;;;;
17:27:31.458;Agora;2.606,20;1;Agora;Comprador;;;;
17:27:06.231;Agora;2.606,80;2;ABN;Vendedor;;;;
17:27:06.230;Agora;2.606,80;1;Ideal;Comprador;;;;
17:27:06.229;Agora;2.607,00;1;Ideal;Vendedor;;;;
17:27:06.229;Agora;2.607,00;1;Ideal;Comprador;;;;
17:27:06.229;UBS;2.607,00;9;Ideal;Vendedor;;;;
17:27:06.229;Agora;2.607,00;1;Ideal;Vendedor;;;;
17:27:06.229;Agora;2.607,00;1;Ideal;Vendedor;;;;
17:26:58.003;Inter;2.609,20;2;ABN;Vendedor;;;;
17:26:23.289;Agora;2.608,90;1;BTG;Comprador;;;;
17:26:23.289;Agora;2.608,90;2;Agora;Comprador;;;;
17:26:08.318;Agora;2.609,10;1;Ideal;Vendedor;;;;
17:26:08.318;Agora;2.609,10;1;Ideal;Vendedor;;;;
17:25:59.739;Agora;2.610,30;2;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,40;2;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,50;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.610,50;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,60;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.610,60;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,70;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.610,70;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,80;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.610,80;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.610,90;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.610,90;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.611,00;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.611,00;1;Itau;Vendedor;;;;
17:25:59.739;BTG;2.611,10;1;Itau;Vendedor;;;;
17:25:59.739;Agora;2.611,10;2;Itau;Vendedor;;;;
17:25:59.739;UBS;2.611,20;10;Itau;Vendedor;;;;
17:25:59.739;Agora;2.611,20;2;Itau;Vendedor;;;;
17:25:59.739;Ideal;2.611,20;1;Itau;Vendedor;;;;
17:25:59.739;Ideal;2.611,20;3;Itau;Vendedor;;;;
17:25:59.739;Agora;2.611,30;2;Itau;Vendedor;;;;
17:25:59.739;BTG;2.611,30;1;Itau;Vendedor;;;;
17:25:33.662;Agora;2.615,60;1;BTG;Comprador;;;;
17:25:22.210;UBS;2.610,30;1;Ideal;Vendedor;;;;
17:25:20.523;BTG;2.609,40;1;Ideal;Vendedor;;;;
17:24:35.800;UBS;2.616,60;1;Ideal;Vendedor;;;;
17:24:07.416;ABN;2.620,90;1;BTG;Comprador;;;;
17:24:07.356;ABN;2.620,40;1;BTG;Comprador;;;;
17:24:07.355;ABN;2.620,30;1;BTG;Comprador;;;;
17:24:07.355;ABN;2.620,30;1;BTG;Comprador;;;;
17:24:06.674;ABN;2.618,40;10;BTG;Vendedor;;;;
17:24:06.674;ABN;2.618,50;4;UBS;Vendedor;;;;
17:24:06.674;ABN;2.618,50;6;UBS;Vendedor;;;;
17:24:05.971;ABN;2.619,00;10;UBS;Comprador;;;;
17:24:04.327;ABN;2.618,90;1;BTG;Comprador;;;;
17:24:03.017;ABN;2.617,90;10;UBS;Comprador;;;;
17:24:01.163;ABN;2.617,80;1;BTG;Comprador;;;;
17:24:00.867;ABN;2.617,40;1;BTG;Comprador;;;;
17:23:58.876;ABN;2.615,00;10;UBS;Comprador;;;;
17:23:58.499;ABN;2.614,70;10;UBS;Comprador;;;;
17:23:54.014;ABN;2.616,70;10;UBS;Comprador;;;;
17:23:48.041;Nova Futura;2.616,40;8;Ideal;Vendedor;;;;
17:23:48.041;Nova Futura;2.616,40;8;Agora;Vendedor;;;;
17:23:48.041;Nova Futura;2.616,40;1;Agora;Vendedor;;;;
17:23:48.040;Nova Futura;2.616,40;1;Agora;Vendedor;;;;
17:23:48.040;Nova Futura;2.616,40;2;Agora;Vendedor;;;;
17:23:40.134;Ideal;2.619,80;5;Nova Futura;Comprador;;;;
17:23:40.134;Ideal;2.619,80;7;Nova Futura;Comprador;;;;
17:23:40.133;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:39.995;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:39.910;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:39.910;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:39.910;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:39.910;Agora;2.619,80;2;Nova Futura;Comprador;;;;
17:23:39.910;Agora;2.619,80;1;Nova Futura;Comprador;;;;
17:23:37.105;UBS;2.619,40;1;Ideal;Vendedor;;;;
17:23:34.916;BTG;2.617,80;1;ABN;Vendedor;;;;
17:23:34.782;BTG;2.618,60;1;ABN;Vendedor;;;;
17:23:34.385;UBS;2.619,60;10;ABN;Vendedor;;;;
17:23:33.994;UBS;2.620,00;1;Ideal;Vendedor;;;;
17:23:33.924;UBS;2.620,40;4;Agora;Vendedor;;;;
17:23:33.726;Ideal;2.620,70;1;Agora;Comprador;;;;
17:23:33.726;Ideal;2.620,70;1;Agora;Comprador;;;;
17:23:33.726;Ideal;2.620,70;1;BTG;Comprador;;;;
17:23:33.202;Ideal;2.620,60;1;UBS;Comprador;;;;
17:23:32.865;ABN;2.619,80;5;UBS;Comprador;;;;
17:23:32.856;Agora;2.619,90;5;UBS;Comprador;;;;
17:23:32.856;ABN;2.619,90;5;UBS;Comprador;;;;
17:23:32.829;Agora;2.617,30;2;Ideal;Vendedor;;;;
17:23:32.829;BTG;2.617,30;1;Ideal;Vendedor;;;;
17:23:32.778;Ideal;2.619,10;10;UBS;Comprador;;;;
17:23:32.776;UBS;2.618,20;7;ABN;Vendedor;;;;
17:23:32.776;UBS;2.618,20;3;Ideal;Vendedor;;;;
17:23:32.759;UBS;2.617,90;1;Ideal;Vendedor;;;;
17:23:32.704;BTG;2.617,60;1;Ideal;Vendedor;;;;
17:23:32.697;Agora;2.617,80;1;Ideal;Vendedor;;;;
17:23:32.697;BTG;2.617,80;1;Ideal;Vendedor;;;;
17:23:32.618;BTG;2.619,30;1;Ideal;Comprador;;;;
17:23:32.611;BTG;2.620,70;8;Ideal;Comprador;;;;
17:23:32.610;ABN;2.620,40;4;UBS;Vendedor;;;;
17:23:32.610;ABN;2.620,50;7;UBS;Vendedor;;;;
17:23:32.610;ABN;2.620,50;3;UBS;Vendedor;;;;
17:23:32.608;ABN;2.620,80;5;UBS;Vendedor;;;;
17:23:32.608;BTG;2.620,80;1;Ideal;Vendedor;;;;
17:23:32.242;Ideal;2.618,90;1;UBS;Vendedor;;;;
17:23:32.242;Ideal;2.618,80;1;UBS;Comprador;;;;
17:23:32.242;Ideal;2.618,80;9;UBS;Comprador;;;;
17:23:32.242;BTG;2.618,60;1;UBS;Vendedor;;;;
17:23:32.242;BTG;2.618,70;1;UBS;Vendedor;;;;
17:23:32.192;BTG;2.618,40;1;Agora;Vendedor;;;;
17:23:32.192;BTG;2.618,50;1;Agora;Vendedor;;;;
17:23:32.154;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:32.154;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:32.127;BTG;2.618,00;1;Ideal;Vendedor;;;;
17:23:32.126;Ideal;2.617,90;1;BTG;Vendedor;;;;
17:23:32.101;BTG;2.618,50;1;Ideal;Vendedor;;;;
17:23:32.101;Ideal;2.618,40;1;BTG;Vendedor;;;;
17:23:32.101;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:32.057;Ideal;2.618,80;1;BTG;Comprador;;;;
17:23:32.057;Ideal;2.618,80;1;BTG;Comprador;;;;
17:23:32.055;BTG;2.618,40;1;Agora;Vendedor;;;;
17:23:32.055;BTG;2.618,50;1;Agora;Vendedor;;;;
17:23:32.035;Ideal;2.618,40;1;BTG;Comprador;;;;
17:23:32.035;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:32.009;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:32.009;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:31.996;Ideal;2.619,70;7;UBS;Comprador;;;;
17:23:31.996;Ideal;2.619,70;3;UBS;Comprador;;;;
17:23:31.991;BTG;2.620,90;4;UBS;Comprador;;;;
17:23:31.991;UBS;2.619,40;8;Agora;Vendedor;;;;
17:23:31.991;UBS;2.619,40;2;Agora;Vendedor;;;;
17:23:31.991;Ideal;2.620,90;6;UBS;Comprador;;;;
17:23:31.595;Agora;2.618,20;1;BTG;Comprador;;;;
17:23:31.594;Agora;2.618,10;1;BTG;Comprador;;;;
17:23:31.594;Agora;2.617,90;1;BTG;Comprador;;;;
17:23:31.594;Agora;2.617,80;1;BTG;Comprador;;;;
17:23:31.592;Ideal;2.617,20;1;BTG;Comprador;;;;
17:23:31.487;UBS;2.616,20;10;ABN;Comprador;;;;
17:23:31.487;UBS;2.616,10;1;ABN;Comprador;;;;
17:23:31.481;UBS;2.616,10;9;ABN;Comprador;;;;
17:23:31.481;UBS;2.616,10;1;BTG;Comprador;;;;
17:23:31.442;UBS;2.616,00;10;ABN;Comprador;;;;
17:23:31.410;UBS;2.616,10;10;ABN;Comprador;;;;
17:23:31.410;UBS;2.616,00;4;ABN;Comprador;;;;
17:23:31.410;UBS;2.616,00;6;ABN;Comprador;;;;
17:23:31.368;BTG;2.616,40;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.616,40;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.616,60;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.616,60;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.616,80;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.616,80;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.617,00;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.617,00;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.617,20;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.617,20;1;Agora;Vendedor;;;;
17:23:31.368;BTG;2.617,40;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.617,40;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.617,60;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.617,60;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.617,80;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,00;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,20;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,40;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,60;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,70;1;Agora;Vendedor;;;;
17:23:31.367;BTG;2.618,80;1;Agora;Vendedor;;;;
17:23:31.346;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:31.345;BTG;2.618,40;1;Ideal;Comprador;;;;
17:23:31.345;BTG;2.618,40;8;Ideal;Comprador;;;;
17:23:31.345;BTG;2.618,40;1;Ideal;Comprador;;;;
17:23:31.345;BTG;2.618,50;1;Ideal;Vendedor;;;;
17:23:31.345;Ideal;2.618,30;1;BTG;Comprador;;;;
17:23:31.335;BTG;2.614,60;2;Ideal;Vendedor;;;;
17:23:31.335;BTG;2.614,90;1;Ideal;Vendedor;;;;
17:23:31.335;UBS;2.616,50;1;Ideal;Comprador;;;;
17:23:31.334;Ideal;2.616,40;1;BTG;Comprador;;;;
17:23:31.298;Ideal;2.617,90;1;BTG;Comprador;;;;
17:23:31.298;Ideal;2.617,80;1;BTG;Comprador;;;;
17:23:31.297;Ideal;2.616,90;1;Inter;Comprador;;;;
17:23:29.750;Ideal;2.615,10;1;Agora;Comprador;;;;
17:23:29.750;Ideal;2.615,10;1;Agora;Comprador;;;;
17:23:29.750;Ideal;2.615,10;1;BTG;Comprador;;;;
17:23:29.749;ABN;2.615,00;2;Agora;Comprador;;;;
17:23:29.749;ABN;2.615,00;2;BTG;Comprador;;;;
17:23:29.273;Ideal;2.614,70;2;Agora;Comprador;;;;
17:23:29.273;Ideal;2.614,70;1;BTG;Comprador;;;;
17:23:29.273;ABN;2.614,60;2;Agora;Comprador;;;;
17:23:29.273;ABN;2.614,60;2;BTG;Comprador;;;;
17:23:29.002;Ideal;2.614,20;1;BTG;Comprador;;;;
17:23:29.002;Ideal;2.614,20;2;Agora;Comprador;;;;
17:23:28.999;Ideal;2.613,80;1;BTG;Comprador;;;;
17:23:28.684;Ideal;2.613,30;1;Agora;Comprador;;;;
17:23:28.625;Ideal;2.612,70;1;BTG;Comprador;;;;
17:23:27.501;UBS;2.611,70;2;ABN;Comprador;;;;
17:23:27.501;Ideal;2.611,70;1;ABN;Comprador;;;;
17:23:27.501;UBS;2.611,60;5;ABN;Comprador;;;;
17:23:27.500;UBS;2.611,50;7;ABN;Comprador;;;;
17:23:27.500;UBS;2.611,50;3;ABN;Comprador;;;;
17:23:27.209;Ideal;2.611,50;1;Ideal;Comprador;;;;
17:23:27.209;Ideal;2.611,50;1;BTG;Comprador;;;;
17:23:27.181;BTG;2.611,90;3;ABN;Comprador;;;;
17:23:27.179;BTG;2.610,10;1;Ideal;Vendedor;;;;
17:23:27.176;BTG;2.610,80;1;Ideal;Comprador;;;;
17:23:27.176;Ideal;2.610,80;1;BTG;Comprador;;;;
17:23:27.174;Ideal;2.610,50;1;BTG;Comprador;;;;
17:23:27.168;BTG;2.610,70;1;ABN;Comprador;;;;
17:23:27.168;BTG;2.610,50;1;Ideal;Comprador;;;;
17:23:27.168;BTG;2.609,10;2;Ideal;Vendedor;;;;
17:23:27.168;Agora;2.609,10;2;Ideal;Vendedor;;;;
17:23:27.168;Agora;2.609,20;2;Ideal;Vendedor;;;;
17:23:27.168;Agora;2.609,30;2;Ideal;Vendedor;;;;
17:23:27.168;Agora;2.609,40;2;Ideal;Vendedor;;;;
17:23:27.168;Agora;2.609,80;2;Ideal;Vendedor;;;;
17:23:27.167;Ideal;2.610,50;2;Agora;Comprador;;;;
17:23:27.167;UBS;2.610,50;10;ABN;Comprador;;;;
17:23:27.167;Agora;2.609,40;1;Ideal;Vendedor;;;;
17:23:27.167;Agora;2.609,40;1;Ideal;Vendedor;;;;
17:23:27.166;UBS;2.610,50;1;Ideal;Comprador;;;;
17:23:27.165;BTG;2.610,50;1;Ideal;Comprador;;;;
17:23:27.165;BTG;2.610,50;1;Ideal;Comprador;;;;
17:23:27.165;BTG;2.610,50;1;Ideal;Comprador;;;;
17:23:27.165;Ideal;2.610,50;3;BTG;Vendedor;;;;
17:23:27.165;Ideal;2.611,10;4;BTG;Vendedor;;;;
17:23:27.165;Ideal;2.611,10;1;BTG;Comprador;;;;
17:23:27.165;Ideal;2.611,00;1;BTG;Comprador;;;;
17:22:58.725;Ideal;2.606,10;1;BTG;Comprador;;;;
17:22:58.725;Ideal;2.606,00;2;UBS;Comprador;;;;
17:22:58.725;Ideal;2.606,00;1;BTG;Comprador;;;;
17:22:37.634;Ideal;2.608,00;1;Agora;Comprador;;;;
17:22:37.631;Ideal;2.608,00;1;Agora;Vendedor;;;;
17:22:37.630;Agora;2.607,10;1;Agora;Comprador;;;;
17:22:37.630;Agora;2.607,00;1;BTG;Comprador;;;;
17:22:37.630;Agora;2.607,00;2;Agora;Comprador;;;;
17:22:37.630;Ideal;2.606,90;1;Agora;Comprador;;;;
17:22:37.630;Agora;2.606,90;1;Agora;Comprador;;;;
17:21:30.681;ABN;2.602,60;2;Agora;Comprador;;;;
17:21:30.681;ABN;2.602,50;2;Agora;Comprador;;;;
17:21:30.681;Ideal;2.602,40;2;Agora;Comprador;;;;
17:21:30.681;Ideal;2.602,40;1;BTG;Comprador;;;;
17:21:29.494;BTG;2.601,20;1;Ideal;Vendedor;;;;
17:21:13.619;Inter;2.603,50;1;Ideal;Vendedor;;;;
17:20:52.229;UBS;2.603,20;8;ABN;Vendedor;;;;
17:20:52.229;Agora;2.603,20;2;ABN;Vendedor;;;;
17:20:52.229;Genial;2.603,20;10;ABN;Vendedor;;;;
17:20:46.714;Genial;2.603,90;3;Ideal;Vendedor;;;;
17:20:46.713;Genial;2.603,90;9;Ideal;Vendedor;;;;
17:20:46.713;Genial;2.603,90;4;UBS;Vendedor;;;;
17:20:35.304;Ideal;2.603,60;1;BTG;Comprador;;;;
17:20:35.304;Ideal;2.603,60;1;Agora;Comprador;;;;
17:20:35.304;Ideal;2.603,60;1;Agora;Comprador;;;;
17:20:27.028;Agora;2.602,50;1;Ideal;Vendedor;;;;
17:20:27.028;Agora;2.602,60;2;Ideal;Vendedor;;;;
17:20:27.028;Agora;2.602,70;2;Ideal;Vendedor;;;;
17:20:27.028;Agora;2.602,80;2;Ideal;Vendedor;;;;
17:20:07.687;Agora;2.599,60;1;Ideal;Vendedor;;;;
17:20:07.687;Agora;2.599,60;6;UBS;Vendedor;;;;
17:20:07.662;Agora;2.599,60;2;ABN;Vendedor;;;;
17:19:48.085;Ideal;2.601,30;1;BTG;Comprador;;;;
17:19:46.501;Ideal;2.600,60;2;Agora;Comprador;;;;
17:19:46.473;Ideal;2.599,80;2;Agora;Comprador;;;;
17:19:46.472;Agora;2.599,80;4;UBS;Comprador;;;;
17:19:42.015;Agora;2.596,90;2;Agora;Vendedor;;;;
17:19:42.014;UBS;2.596,90;2;Ideal;Vendedor;;;;
17:19:42.014;UBS;2.596,90;4;Agora;Vendedor;;;;
17:19:42.014;UBS;2.596,90;4;Agora;Vendedor;;;;
17:19:42.014;Agora;2.597,10;2;Agora;Vendedor;;;;
17:18:41.245;BTG;2.595,90;1;Agora;Vendedor;;;;
17:18:41.245;Agora;2.595,90;1;Agora;Vendedor;;;;
17:18:41.244;Agora;2.595,90;1;Ideal;Vendedor;;;;
17:18:41.243;BTG;2.596,30;1;Ideal;Vendedor;;;;
17:18:37.340;BTG;2.596,50;1;Ideal;Vendedor;;;;
17:18:31.824;Agora;2.597,20;2;Agora;Comprador;;;;
17:18:31.824;Agora;2.597,10;1;UBS;Comprador;;;;
17:18:31.824;Ideal;2.597,10;5;UBS;Comprador;;;;
17:18:31.824;Agora;2.597,10;4;UBS;Comprador;;;;
17:18:31.824;Agora;2.597,10;2;Agora;Comprador;;;;
17:18:24.487;Agora;2.597,60;2;Agora;Vendedor;;;;
17:18:24.487;Agora;2.597,70;2;Ideal;Vendedor;;;;
17:18:24.487;Agora;2.597,80;2;Ideal;Vendedor;;;;
17:18:24.487;BTG;2.597,80;1;Ideal;Vendedor;;;;
17:18:23.443;BTG;2.598,50;1;Genial;Vendedor;;;;
17:18:21.303;Agora;2.597,50;2;Ideal;Vendedor;;;;
17:18:21.222;Agora;2.598,70;2;Agora;Vendedor;;;;
17:18:21.222;BTG;2.598,70;1;Agora;Vendedor;;;;
17:18:06.021;Agora;2.597,00;1;BTG;Comprador;;;;
17:18:06.021;Agora;2.596,90;1;BTG;Comprador;;;;
17:17:55.005;UBS;2.593,70;8;Ideal;Vendedor;;;;
17:17:50.856;Ideal;2.596,60;8;UBS;Comprador;;;;
17:17:38.944;Agora;2.592,10;1;BTG;Comprador;;;;
17:17:30.793;BTG;2.592,20;1;Agora;Comprador;;;;
17:17:23.362;ABN;2.590,70;2;Agora;Comprador;;;;
17:17:16.968;Agora;2.588,80;1;Agora;Comprador;;;;
17:17:16.968;Agora;2.588,80;1;Agora;Comprador;;;;
17:17:10.253;ABN;2.589,70;2;Agora;Comprador;;;;
17:17:10.253;ABN;2.589,70;1;BTG;Comprador;;;;
17:17:10.235;Ideal;2.589,10;1;BTG;Comprador;;;;
17:17:09.336;ABN;2.587,50;9;XP;Vendedor;;;;
17:17:09.336;BTG;2.587,50;1;XP;Vendedor;;;;
17:17:08.614;BTG;2.587,40;1;Ideal;Vendedor;;;;
17:17:08.569;Agora;2.587,60;2;ABN;Vendedor;;;;
17:17:08.569;BTG;2.587,60;1;ABN;Vendedor;;;;
17:17:08.568;Agora;2.587,70;2;Agora;Vendedor;;;;
17:17:08.568;Agora;2.587,80;2;Agora;Vendedor;;;;
17:17:08.568;BTG;2.587,90;1;Agora;Vendedor;;;;
17:17:06.492;BTG;2.588,60;1;Ideal;Vendedor;;;;
17:17:01.102;Agora;2.587,90;2;ABN;Vendedor;;;;
17:17:01.102;Agora;2.588,10;2;Agora;Vendedor;;;;
17:17:01.102;BTG;2.588,10;1;Agora;Vendedor;;;;
17:17:01.101;Agora;2.588,20;2;Agora;Vendedor;;;;
17:17:01.101;BTG;2.588,20;1;Agora;Vendedor;;;;
17:16:39.330;Agora;2.589,00;1;BTG;Comprador;;;;
17:16:39.330;Agora;2.588,90;2;UBS;Comprador;;;;
17:16:39.330;Agora;2.588,90;1;UBS;Comprador;;;;
17:16:39.330;Agora;2.588,90;1;BTG;Comprador;;;;
17:16:39.330;Agora;2.588,80;1;BTG;Comprador;;;;
17:16:39.330;Agora;2.588,60;1;BTG;Comprador;;;;
17:16:39.330;Agora;2.588,30;1;BTG;Comprador;;;;
17:16:29.811;Ideal;2.586,70;1;BTG;Comprador;;;;
17:16:26.404;BTG;2.584,80;1;Agora;Vendedor;;;;
17:16:25.770;Agora;2.585,10;1;Ideal;Vendedor;;;;
17:16:25.770;BTG;2.585,10;1;Ideal;Vendedor;;;;
17:16:22.829;Ideal;2.589,00;1;BTG;Comprador;;;;
17:16:19.543;Ideal;2.587,40;1;BTG;Comprador;;;;
17:16:19.543;Ideal;2.587,30;1;BTG;Comprador;;;;
17:16:19.233;BTG;2.587,00;1;Ideal;Vendedor;;;;
17:16:19.233;BTG;2.587,00;1;Ideal;Vendedor;;;;
17:16:19.233;BTG;2.586,80;1;Ideal;Vendedor;;;;
17:16:19.233;BTG;2.586,80;1;Ideal;Vendedor;;;;
17:16:19.231;Ideal;2.588,20;1;BTG;Comprador;;;;
17:16:16.427;UBS;2.585,20;7;Agora;Comprador;;;;
17:16:16.427;UBS;2.585,20;3;Agora;Comprador;;;;
17:16:16.417;UBS;2.584,90;1;Ideal;Comprador;;;;
17:16:16.416;BTG;2.584,80;1;Agora;Vendedor;;;;
17:16:16.411;BTG;2.585,00;1;Ideal;Vendedor;;;;
17:16:16.410;BTG;2.585,20;1;Ideal;Vendedor;;;;
17:16:16.410;ABN;2.586,30;2;Agora;Comprador;;;;
17:16:16.410;ABN;2.586,20;2;Agora;Comprador;;;;
17:16:16.410;ABN;2.586,20;1;BTG;Comprador;;;;
17:16:16.408;ABN;2.586,00;2;Agora;Comprador;;;;
17:16:16.408;ABN;2.586,00;1;BTG;Comprador;;;;
17:16:16.408;UBS;2.585,60;2;ABN;Comprador;;;;
17:16:16.408;UBS;2.585,60;5;ABN;Comprador;;;;
17:16:16.408;UBS;2.585,60;3;ABN;Comprador;;;;
17:16:16.407;ABN;2.585,70;2;Agora;Comprador;;;;
17:16:16.407;ABN;2.585,70;1;BTG;Comprador;;;;
17:16:16.406;ABN;2.585,50;1;Agora;Comprador;;;;
17:16:16.406;ABN;2.585,50;1;BTG;Comprador;;;;
17:16:16.406;ABN;2.585,40;2;Agora;Comprador;;;;
17:16:16.406;ABN;2.585,40;1;BTG;Comprador;;;;
17:16:16.406;ABN;2.585,30;2;Agora;Comprador;;;;
17:16:16.405;Ideal;2.585,10;2;Agora;Comprador;;;;
17:16:16.405;Ideal;2.585,00;2;Agora;Comprador;;;;
17:16:16.405;Ideal;2.584,90;2;Agora;Comprador;;;;
17:16:16.405;ABN;2.584,80;2;Agora;Comprador;;;;
17:16:16.405;Agora;2.584,70;2;Agora;Comprador;;;;
17:16:16.404;Ideal;2.584,60;2;Agora;Comprador;;;;
